tokenInText	tokenInSentence	sentenceNumber	token	posTag	lemma	neTag
4235	23	183	the	DT	the	GPE
4236	24	183	Little	NNP	little	GPE
4237	25	183	Maid	NNP	maid	GPE
4238	26	183	with	IN	with	
4239	27	183	the	DT	the	
4240	28	183	Narrow	JJ	narrow	
4241	29	183	Sleeves	NNS	sleeve	
4242	30	183	.	.	.	
4243	1	184	To	IN	to	
4244	2	184	the	DT	the	
4245	3	184	legend	NN	legend	
4246	4	184	of	IN	of	
4247	5	184	Perceval	NNP	perceval	GPE
4248	6	184	,	,	,	
4249	7	184	Wolfram	NNP	wolfram	PERSON
4250	8	184	von	NNP	von	PERSON
4251	9	184	Eschenbach	NNP	eschenbach	PERSON
4252	10	184	,	,	,	
4253	11	184	a	DT	a	
4254	12	184	Bavarian	JJ	bavarian	NORP
4255	13	184	,	,	,	
4256	14	184	added	VBD	add	
4257	15	184	the	DT	the	
4258	16	184	story	NN	story	
4259	17	184	of	IN	of	
4260	18	184	the	DT	the	
4261	19	184	son	NN	son	
4262	20	184	of	IN	of	
4263	21	184	Perceval	NNP	perceval	PERSON
4264	22	184	,	,	,	
4265	23	184	or	CC	or	
4266	24	184	Parzival	NNP	parzival	GPE
4267	25	184	,	,	,	
4268	26	184	as	IN	as	
4269	27	184	he	PRP	he	
4270	28	184	calls	VBZ	call	
4271	29	184	him	PRP	him	
4272	30	184	,	,	,	
4273	31	184	the	DT	the	
4274	32	184	story	NN	story	
4275	33	184	of	IN	of	
4276	34	184	Lohengrin	NNP	lohengrin	WORK_OF_ART
4277	35	184	,	,	,	WORK_OF_ART
4278	36	184	the	DT	the	WORK_OF_ART
4279	37	184	famous	JJ	famous	WORK_OF_ART
4280	38	184	Swan	NNP	swan	WORK_OF_ART
4281	39	184	-	HYPH	-	WORK_OF_ART
4282	40	184	knight	NN	knight	WORK_OF_ART
4283	41	184	.	.	.	
4284	1	185	Tristram	NNP	tristram	PERSON
4285	2	185	and	CC	and	
4286	3	185	Iseult	NNP	iseult	GPE
4287	4	185	,	,	,	
4288	5	185	the	DT	the	
4289	6	185	fourth	JJ	fourth	ORDINAL
4290	7	185	of	IN	of	
4291	8	185	the	DT	the	
4292	9	185	branches	NNS	branch	
4293	10	185	,	,	,	
4294	11	185	though	RB	though	
4295	12	185	less	RBR	less	
4296	13	185	connected	VBN	connect	
4297	14	185	with	IN	with	
4298	15	185	Arthur	NNP	arthur	PERSON
4299	16	185	than	IN	than	
4300	17	185	either	CC	either	
4301	18	185	Lancelot	NNP	lancelot	GPE
4302	19	185	or	CC	or	
4303	20	185	the	DT	the	ORG
4304	21	185	Holy	NNP	holy	ORG
4305	22	185	Grail	NNP	grail	ORG
4306	23	185	,	,	,	
4307	24	185	became	VBD	become	
4308	25	185	immensely	RB	immensely	
4309	26	185	popular	JJ	popular	
4310	27	185	with	IN	with	
4311	28	185	poets	NNS	poet	
4312	29	185	and	CC	and	
4313	30	185	remancers	NNS	remancers	
4314	31	185	because	IN	because	
4315	32	185	of	IN	of	
4316	33	185	its	PRP$	its	
4317	34	185	great	JJ	great	
4318	35	185	love	NN	love	
4319	36	185	story	NN	story	
4320	37	185	,	,	,	
4321	38	185	and	CC	and	
4322	39	185	is	VBZ	be	
4323	40	185	to	TO	to	
4324	41	185	be	VB	be	
4325	42	185	found	VBN	find	
4326	43	185	told	VBD	tell	
4327	44	185	again	RB	again	
4328	45	185	and	CC	and	
4329	46	185	again	RB	again	
4330	47	185	in	IN	in	
4331	48	185	widely	RB	widely	
4332	49	185	varying	VBG	vary	
4333	50	185	forms	NNS	form	
4334	51	185	all	DT	all	
4335	52	185	through	IN	through	
4336	53	185	the	DT	the	LOC
4337	54	185	Middle	NNP	middle	LOC
4338	55	185	Ages	NNP	ages	LOC
4339	56	185	.	.	.	
4340	1	186	On	IN	on	
4341	2	186	30	CD	30	DATE
4342	3	186	September	NNP	september	DATE
4343	4	186	2015	CD	2015	DATE
4344	5	186	,	,	,	
4345	6	186	Russia	NNP	russia	GPE
4346	7	186	started	VBD	start	
4347	8	186	its	PRP$	its	
4348	9	186	own	JJ	own	
4349	10	186	air	NN	air	
4350	11	186	campaign	NN	campaign	
4351	12	186	on	IN	on	
4352	13	186	the	DT	the	
4353	14	186	side	NN	side	
4354	15	186	and	CC	and	
4355	16	186	at	IN	at	
4356	17	186	the	DT	the	
4357	18	186	request	NN	request	
4358	19	186	of	IN	of	
4359	20	186	the	DT	the	
4360	21	186	government	NN	government	
4361	22	186	of	IN	of	
4362	23	186	Syria	NNP	syria	GPE
4363	24	186	.	.	.	
4364	1	187	The	DT	the	
4365	2	187	resultant	JJ	resultant	
4366	3	187	proxy	NN	proxy	
4367	4	187	war	NN	war	
4368	5	187	between	IN	between	
4369	6	187	the	DT	the	
4370	7	187	U.S.	NNP	u.s.	GPE
4371	8	187	and	CC	and	
4372	9	187	Russia	NNP	russia	GPE
4373	10	187	led	VBD	lead	
4374	11	187	some	DT	some	
4375	12	187	commentators	NNS	commentator	
4376	13	187	to	TO	to	
4377	14	187	characterise	VB	characterise	
4378	15	187	the	DT	the	
4379	16	187	situation	NN	situation	
4380	17	187	as	IN	as	
4381	18	187	a	DT	a	
4382	19	187	"	``	"	
4383	20	187	a	DT	a	
4384	21	187	proto	NN	proto	
4385	22	187	-	HYPH	-	
4386	23	187	world	NN	world	
4387	24	187	war	NN	war	
4388	25	187	with	IN	with	
4389	26	187	nearly	RB	nearly	
4390	27	187	a	DT	a	
4391	28	187	dozen	NN	dozen	CARDINAL
4392	29	187	countries	NNS	country	
4393	30	187	embroiled	VBN	embroil	
4394	31	187	in	IN	in	
4395	32	187	two	CD	two	CARDINAL
4396	33	187	overlapping	JJ	overlapping	
4397	34	187	conflicts	NNS	conflict	
4398	35	187	"	''	"	
4399	36	187	.	.	.	
4400	1	188	In	IN	in	
4401	2	188	July	NNP	july	DATE
4402	3	188	2013	CD	2013	DATE
4403	4	188	,	,	,	
4404	5	188	the	DT	the	
4405	6	188	Syrian	JJ	syrian	NORP
4406	7	188	government	NN	government	
4407	8	188	was	VBD	be	
4408	9	188	said	VBN	say	
4409	10	188	to	TO	to	
4410	11	188	be	VB	be	
4411	12	188	in	IN	in	
4412	13	188	control	NN	control	
4413	14	188	of	IN	of	
4414	15	188	approximately	RB	approximately	PERCENT
4415	16	188	30–40	CD	30–40	PERCENT
4416	17	188	%	NN	%	PERCENT
4417	18	188	of	IN	of	
4418	19	188	the	DT	the	
4419	20	188	country	NN	country	
4420	21	188	's	POS	's	
4421	22	188	territory	NN	territory	
4422	23	188	and	CC	and	
4423	24	188	60	CD	60	PERCENT
4424	25	188	%	NN	%	PERCENT
4425	26	188	of	IN	of	
4426	27	188	the	DT	the	
4427	28	188	Syrian	JJ	syrian	NORP
4428	29	188	population	NN	population	
4429	30	188	;	:	;	
4430	31	188	in	IN	in	
4431	32	188	August	NNP	august	DATE
4432	33	188	2015	CD	2015	DATE
4433	34	188	,	,	,	
4434	35	188	the	DT	the	
4435	36	188	territory	NN	territory	
4436	37	188	fully	RB	fully	
4437	38	188	controlled	VBN	control	
4438	39	188	by	IN	by	
4439	40	188	the	DT	the	ORG
4440	41	188	Syrian	JJ	syrian	ORG
4441	42	188	Army	NNP	army	ORG
4442	43	188	was	VBD	be	
4443	44	188	reported	VBN	report	
4444	45	188	to	TO	to	
4445	46	188	have	VB	have	
4446	47	188	shrunk	VBN	shrink	
4447	48	188	to	IN	to	
4448	49	188	29,797	CD	29,797	CARDINAL
4449	50	188	km2	NN	km2	
4450	51	188	,	,	,	
4451	52	188	roughly	RB	roughly	PERCENT
4452	53	188	16	CD	16	PERCENT
4453	54	188	%	NN	%	PERCENT
4454	55	188	of	IN	of	
4455	56	188	the	DT	the	
4456	57	188	country	NN	country	
4457	58	188	.	.	.	
4458	1	189	The	DT	the	
4459	2	189	Syrian	JJ	syrian	NORP
4460	3	189	government	NN	government	
4461	4	189	enjoys	VBZ	enjoy	
4462	5	189	high	JJ	high	
4463	6	189	levels	NNS	level	
4464	7	189	of	IN	of	
4465	8	189	support	NN	support	
4466	9	189	in	IN	in	
4467	10	189	certain	JJ	certain	
4468	11	189	areas	NNS	area	
4469	12	189	under	IN	under	
4470	13	189	its	PRP$	its	
4471	14	189	control	NN	control	
4472	15	189	;	:	;	
4473	16	189	according	VBG	accord	
4474	17	189	to	IN	to	
4475	18	189	a	DT	a	
4476	19	189	poll	NN	poll	
4477	20	189	organised	VBN	organise	
4478	21	189	by	IN	by	
4479	22	189	British	JJ	british	NORP
4480	23	189	ORB	NNP	orb	
4481	24	189	International	NNP	international	
4482	25	189	,	,	,	
4483	26	189	up	IN	up	
4484	27	189	to	TO	to	
4485	28	189	73	CD	73	PERCENT
4486	29	189	%	NN	%	PERCENT
4487	30	189	of	IN	of	
4488	31	189	the	DT	the	
4489	32	189	population	NN	population	
4490	33	189	in	IN	in	
4491	34	189	government	NN	government	
4492	35	189	-	HYPH	-	
4493	36	189	controlled	VBN	control	
4494	37	189	areas	NNS	area	
4495	38	189	support	VBP	support	
4496	39	189	the	DT	the	
4497	40	189	government	NN	government	
4498	41	189	effort	NN	effort	
4499	42	189	.	.	.	
4500	1	190	International	JJ	international	
4501	2	190	organizations	NNS	organization	
4502	3	190	have	VBP	have	
4503	4	190	accused	VBN	accuse	
4504	5	190	the	DT	the	
4505	6	190	Syrian	JJ	syrian	NORP
4506	7	190	government	NN	government	
4507	8	190	,	,	,	
4508	9	190	ISIL	NNP	isil	ORG
4509	10	190	and	CC	and	
4510	11	190	other	JJ	other	
4511	12	190	opposition	NN	opposition	
4512	13	190	forces	NNS	force	
4513	14	190	of	IN	of	
4514	15	190	severe	JJ	severe	
4515	16	190	human	JJ	human	
4516	17	190	rights	NNS	right	
4517	18	190	violations	NNS	violation	
4518	19	190	,	,	,	
4519	20	190	with	IN	with	
4520	21	190	multiple	JJ	multiple	
4521	22	190	massacres	NNS	massacre	
4522	23	190	occurring	VBG	occur	
4523	24	190	.	.	.	
4524	1	191	The	DT	the	
4525	2	191	conflict	NN	conflict	
4526	3	191	caused	VBD	cause	
4527	4	191	a	DT	a	
4528	5	191	considerable	JJ	considerable	
4529	6	191	displacement	NN	displacement	
4530	7	191	of	IN	of	
4531	8	191	population	NN	population	
4532	9	191	.	.	.	
4533	1	192	The	DT	the	
4534	2	192	US	NNP	us	GPE
4535	3	192	,	,	,	
4536	4	192	the	DT	the	
4537	5	192	EU	NNP	eu	ORG
4538	6	192	big	JJ	big	
4539	7	192	four	CD	four	CARDINAL
4540	8	192	,	,	,	
4541	9	192	Russia	NNP	russia	GPE
4542	10	192	,	,	,	
4543	11	192	China	NNP	china	GPE
4544	12	192	and	CC	and	
4545	13	192	several	JJ	several	
4546	14	192	countries	NNS	country	
4547	15	192	from	IN	from	
4548	16	192	the	DT	the	LOC
4549	17	192	middle	JJ	middle	LOC
4550	18	192	east	NNP	east	LOC
4551	19	192	(	-LRB-	(	
4552	20	192	including	VBG	include	
4553	21	192	Turkey	NNP	turkey	GPE
4554	22	192	,	,	,	
4555	23	192	Egypt	NNP	egypt	GPE
4556	24	192	,	,	,	
4557	25	192	Saudi	NNP	saudi	GPE
4558	26	192	Arabia	NNP	arabia	GPE
4559	27	192	and	CC	and	
4560	28	192	,	,	,	
4561	29	192	for	IN	for	
4562	30	192	the	DT	the	
4563	31	192	first	JJ	first	ORDINAL
4564	32	192	time	NN	time	
4565	33	192	,	,	,	
4566	34	192	Iran	NNP	iran	GPE
4567	35	192	)	-RRB-	)	
4568	36	192	have	VBP	have	
4569	37	192	started	VBN	start	
4570	38	192	peace	NN	peace	
4571	39	192	talks	NNS	talk	
4572	40	192	in	IN	in	
4573	41	192	Vienna	NNP	vienna	GPE
4574	42	192	that	WDT	that	
4575	43	192	are	VBP	be	
4576	44	192	aimed	VBN	aim	
4577	45	192	at	IN	at	
4578	46	192	bringing	VBG	bring	
4579	47	192	an	DT	an	
4580	48	192	end	NN	end	
4581	49	192	to	IN	to	
4582	50	192	the	DT	the	
4583	51	192	conflict	NN	conflict	
4584	52	192	.	.	.	
4585	1	193	Try	VB	try	
4586	2	193	to	TO	to	
4587	3	193	imagine	VB	imagine	
4588	4	193	a	DT	a	
4589	5	193	tiny	JJ	tiny	
4590	6	193	ball	NN	ball	
4591	7	193	sitting	VBG	sit	
4592	8	193	on	IN	on	
4593	9	193	one	CD	one	CARDINAL
4594	10	193	fingertip	NN	fingertip	
4595	11	193	yet	RB	yet	
4596	12	193	also	RB	also	
4597	13	193	on	IN	on	
4598	14	193	your	PRP$	your	
4599	15	193	shoulder	NN	shoulder	
4600	16	193	at	IN	at	
4601	17	193	the	DT	the	
4602	18	193	same	JJ	same	
4603	19	193	instant	NN	instant	
4604	20	193	.	.	.	
4605	1	194	Are	VBP	be	
4606	2	194	you	PRP	you	
4607	3	194	struggling	VBG	struggle	
4608	4	194	?	.	?	
4609	1	195	Most	JJS	most	
4610	2	195	of	IN	of	
4611	3	195	us	PRP	us	
4612	4	195	can’t	JJ	can’t	
4613	5	195	conceive	NN	conceive	
4614	6	195	of	IN	of	
4615	7	195	an	DT	an	
4616	8	195	object	NN	object	
4617	9	195	being	VBG	be	
4618	10	195	in	IN	in	
4619	11	195	two	CD	two	CARDINAL
4620	12	195	places	NNS	place	
4621	13	195	at	IN	at	
4622	14	195	once	RB	once	
4623	15	195	–	CD	–	
4624	16	195	yet	CC	yet	
4625	17	195	physicists	NNS	physicist	
4626	18	195	have	VBP	have	
4627	19	195	just	RB	just	
4628	20	195	demonstrated	VBN	demonstrate	
4629	21	195	the	DT	the	
4630	22	195	effect	NN	effect	
4631	23	195	over	IN	over	
4632	24	195	a	DT	a	
4633	25	195	distance	NN	distance	
4634	26	195	of	IN	of	
4635	27	195	half	PDT	half	CARDINAL
4636	28	195	a	DT	a	
4637	29	195	metre	NN	metre	
4638	30	195	,	,	,	
4639	31	195	smashing	VBG	smash	
4640	32	195	previous	JJ	previous	
4641	33	195	records	NNS	record	
4642	34	195	.	.	.	
4643	1	196	It	PRP	it	
4644	2	196	’s	VBZ	’	
4645	3	196	an	DT	an	
4646	4	196	example	NN	example	
4647	5	196	of	IN	of	
4648	6	196	superposition	NN	superposition	
4649	7	196	,	,	,	
4650	8	196	the	DT	the	
4651	9	196	idea	NN	idea	
4652	10	196	that	IN	that	
4653	11	196	an	DT	an	
4654	12	196	object	NN	object	
4655	13	196	can	MD	can	
4656	14	196	exist	VB	exist	
4657	15	196	in	IN	in	
4658	16	196	two	CD	two	CARDINAL
4659	17	196	quantum	JJ	quantum	
4660	18	196	states	NNS	state	
4661	19	196	at	IN	at	
4662	20	196	the	DT	the	
4663	21	196	same	JJ	same	
4664	22	196	time	NN	time	
4665	23	196	.	.	.	
4666	1	197	This	DT	this	
4667	2	197	persists	VBZ	persist	
4668	3	197	until	IN	until	
4669	4	197	it	PRP	it	
4670	5	197	is	VBZ	be	
4671	6	197	observed	VBN	observe	
4672	7	197	,	,	,	
4673	8	197	causing	VBG	cause	
4674	9	197	a	DT	a	
4675	10	197	property	NN	property	
4676	11	197	called	VBN	call	
4677	12	197	its	PRP$	its	
4678	13	197	wave	NN	wave	
4679	14	197	function	NN	function	
4680	15	197	to	TO	to	
4681	16	197	collapse	VB	collapse	
4682	17	197	into	IN	into	
4683	18	197	one	CD	one	CARDINAL
4684	19	197	state	NN	state	
4685	20	197	or	CC	or	
4686	21	197	the	DT	the	
4687	22	197	other	JJ	other	
4688	23	197	.	.	.	
4689	1	198	The	DT	the	
4690	2	198	same	JJ	same	
4691	3	198	principle	NN	principle	
4692	4	198	allows	VBZ	allow	
4693	5	198	Schrödinger	NNP	schrödinger	ORG
4694	6	198	’s	NNP	’s	ORG
4695	7	198	cat	NN	cat	
4696	8	198	to	TO	to	
4697	9	198	be	VB	be	
4698	10	198	both	DT	both	
4699	11	198	dead	JJ	dead	
4700	12	198	and	CC	and	
4701	13	198	alive	JJ	alive	
4702	14	198	inside	IN	inside	
4703	15	198	a	DT	a	
4704	16	198	box	NN	box	
4705	17	198	until	IN	until	
4706	18	198	you	PRP	you	
4707	19	198	open	VBP	open	
4708	20	198	the	DT	the	
4709	21	198	lid	NN	lid	
4710	22	198	.	.	.	
4711	1	199	We	PRP	we	
4712	2	199	often	RB	often	
4713	3	199	think	VBP	think	
4714	4	199	of	IN	of	
4715	5	199	quantum	JJ	quantum	
4716	6	199	mechanics	NNS	mechanic	
4717	7	199	as	IN	as	
4718	8	199	applying	VBG	apply	
4719	9	199	only	RB	only	
4720	10	199	to	IN	to	
4721	11	199	subatomic	JJ	subatomic	
4722	12	199	particles	NNS	particle	
4723	13	199	,	,	,	
4724	14	199	but	CC	but	
4725	15	199	there	EX	there	
4726	16	199	is	VBZ	be	
4727	17	199	nothing	NN	nothing	
4728	18	199	in	IN	in	
4729	19	199	the	DT	the	
4730	20	199	theory	NN	theory	
4731	21	199	that	WDT	that	
4732	22	199	limits	VBZ	limit	
4733	23	199	its	PRP$	its	
4734	24	199	range	NN	range	
4735	25	199	.	.	.	
4736	1	200	That	DT	that	
4737	2	200	’s	NN	’	
4738	3	200	why	WRB	why	
4739	4	200	experiments	NNS	experiment	
4740	5	200	try	VBP	try	
4741	6	200	to	TO	to	
4742	7	200	probe	VB	probe	
4743	8	200	the	DT	the	
4744	9	200	transition	NN	transition	
4745	10	200	between	IN	between	
4746	11	200	the	DT	the	
4747	12	200	quantum	JJ	quantum	
4748	13	200	and	CC	and	
4749	14	200	everyday	JJ	everyday	
4750	15	200	realms	NNS	realm	
4751	16	200	.	.	.	
4752	1	201	“	NFP	"	
4753	1	202	We’re	NFP	we’re	
4754	2	202	all	DT	all	
4755	3	202	wondering	VBG	wonder	
4756	4	202	whether	IN	whether	
4757	5	202	there	EX	there	
4758	6	202	is	VBZ	be	
4759	7	202	some	DT	some	
4760	8	202	regime	NN	regime	
4761	9	202	where	WRB	where	
4762	10	202	superpositions	NNS	superposition	
4763	11	202	turn	VBP	turn	
4764	12	202	into	IN	into	
4765	13	202	classical	JJ	classical	
4766	14	202	states	NNS	state	
4767	15	202	of	IN	of	
4768	16	202	matter	NN	matter	
4769	17	202	,	,	,	
4770	18	202	”	''	"	
4771	19	202	says	VBZ	say	
4772	20	202	Mark	NNP	mark	PERSON
4773	21	202	Kasevich	NNP	kasevich	PERSON
4774	22	202	of	IN	of	
4775	23	202	Stanford	NNP	stanford	ORG
4776	24	202	University	NNP	university	ORG
4777	25	202	in	IN	in	
4778	26	202	California	NNP	california	GPE
4779	27	202	.	.	.	
4780	1	203	To	TO	to	
4781	2	203	find	VB	find	
4782	3	203	out	RP	out	
4783	4	203	,	,	,	
4784	5	203	Kasevich	NNP	kasevich	PERSON
4785	6	203	and	CC	and	
4786	7	203	his	PRP$	his	
4787	8	203	colleagues	NNS	colleague	
4788	9	203	created	VBD	create	
4789	10	203	a	DT	a	
4790	11	203	Bose	NNP	bose	ORG
4791	12	203	-	HYPH	-	ORG
4792	13	203	Einstein	NNP	einstein	ORG
4793	14	203	condensate	NN	condensate	
4794	15	203	(	-LRB-	(	
4795	16	203	BEC	NNP	bec	ORG
4796	17	203	)	-RRB-	)	
4797	18	203	–	NFP	–	
4798	19	203	a	DT	a	
4799	20	203	cloud	NN	cloud	
4800	21	203	of	IN	of	
4801	22	203	10,000	CD	10,000	CARDINAL
4802	23	203	rubidium	NN	rubidium	
4803	24	203	atoms	NNS	atom	
4804	25	203	,	,	,	
4805	26	203	all	DT	all	
4806	27	203	in	IN	in	
4807	28	203	the	DT	the	
4808	29	203	same	JJ	same	
4809	30	203	quantum	JJ	quantum	
4810	31	203	state	NN	state	
4811	32	203	.	.	.	
4812	1	204	They	PRP	they	
4813	2	204	shot	VBD	shoot	
4814	3	204	this	DT	this	
4815	4	204	cloud	NN	cloud	
4816	5	204	,	,	,	
4817	6	204	just	RB	just	
4818	7	204	a	DT	a	
4819	8	204	few	JJ	few	
4820	9	204	millimetres	NNS	millimetre	
4821	10	204	across	IN	across	
4822	11	204	,	,	,	
4823	12	204	up	IN	up	
4824	13	204	a	DT	a	
4825	14	204	10-metre	CD	10-metre	CARDINAL
4826	15	204	-	HYPH	-	
4827	16	204	high	JJ	high	
4828	17	204	chamber	NN	chamber	
4829	18	204	using	VBG	use	
4830	19	204	lasers	NNS	laser	
4831	20	204	,	,	,	
4832	21	204	which	WDT	which	
4833	22	204	also	RB	also	
4834	23	204	gradually	RB	gradually	
4835	24	204	push	VB	push	
4836	25	204	the	DT	the	
4837	26	204	atoms	NNS	atom	
4838	27	204	into	IN	into	
4839	28	204	two	CD	two	CARDINAL
4840	29	204	separate	JJ	separate	
4841	30	204	states	NNS	state	
4842	31	204	.	.	.	
4843	1	205	By	IN	by	
4844	2	205	the	DT	the	
4845	3	205	time	NN	time	
4846	4	205	the	DT	the	
4847	5	205	BEC	NNP	bec	ORG
4848	6	205	reaches	VBZ	reach	
4849	7	205	the	DT	the	
4850	8	205	top	NN	top	
4851	9	205	of	IN	of	
4852	10	205	the	DT	the	
4853	11	205	chamber	NN	chamber	
4854	12	205	,	,	,	
4855	13	205	its	PRP$	its	
4856	14	205	wave	NN	wave	
4857	15	205	function	NN	function	
4858	16	205	is	VBZ	be	
4859	17	205	a	DT	a	
4860	18	205	50	CD	50	
4861	19	205	-	SYM	-	
4862	20	205	50	CD	50	
4863	21	205	mixture	NN	mixture	
4864	22	205	of	IN	of	
4865	23	205	those	DT	those	
4866	24	205	states	NNS	state	
4867	25	205	,	,	,	
4868	26	205	representing	VBG	represent	
4869	27	205	positions	NNS	position	
4870	28	205	54	CD	54	CARDINAL
4871	29	205	centimetres	NNS	centimetre	
4872	30	205	apart	RB	apart	
4873	31	205	.	.	.	
4874	1	206	It	PRP	it	
4875	2	206	stays	VBZ	stay	
4876	3	206	in	IN	in	
4877	4	206	this	DT	this	
4878	5	206	superposition	NN	superposition	
4879	6	206	for	IN	for	
4880	7	206	about	IN	about	
4881	8	206	a	DT	a	
4882	9	206	second	JJ	second	
4883	10	206	,	,	,	
4884	11	206	then	RB	then	
4885	12	206	falls	VBZ	fall	
4886	13	206	back	RB	back	
4887	14	206	down	RB	down	
4888	15	206	.	.	.	
4889	1	207	At	IN	at	
4890	2	207	the	DT	the	
4891	3	207	bottom	NN	bottom	
4892	4	207	,	,	,	
4893	5	207	the	DT	the	
4894	6	207	lasers	NNS	laser	
4895	7	207	turn	VBP	turn	
4896	8	207	the	DT	the	
4897	9	207	two	CD	two	CARDINAL
4898	10	207	states	NNS	state	
4899	11	207	back	RB	back	
4900	12	207	into	IN	into	
4901	13	207	one	CD	one	
4902	14	207	,	,	,	
4903	15	207	and	CC	and	
4904	16	207	this	DT	this	
4905	17	207	reveals	VBZ	reveal	
4906	18	207	that	IN	that	
4907	19	207	the	DT	the	
4908	20	207	atoms	NNS	atom	
4909	21	207	appear	VBP	appear	
4910	22	207	to	TO	to	
4911	23	207	arrive	VB	arrive	
4912	24	207	from	IN	from	
4913	25	207	two	CD	two	CARDINAL
4914	26	207	different	JJ	different	
4915	27	207	heights	NNS	height	
4916	28	207	,	,	,	
4917	29	207	confirming	VBG	confirm	
4918	30	207	that	IN	that	
4919	31	207	the	DT	the	
4920	32	207	BEC	NNP	bec	ORG
4921	33	207	was	VBD	be	
4922	34	207	indeed	RB	indeed	
4923	35	207	in	IN	in	
4924	36	207	a	DT	a	
4925	37	207	superposition	NN	superposition	
4926	38	207	at	IN	at	
4927	39	207	the	DT	the	
4928	40	207	top	NN	top	
4929	41	207	of	IN	of	
4930	42	207	the	DT	the	
4931	43	207	chamber	NN	chamber	
4932	44	207	.	.	.	
4933	1	208	Previous	JJ	previous	
4934	2	208	experiments	NNS	experiment	
4935	3	208	demonstrated	VBD	demonstrate	
4936	4	208	superposition	NN	superposition	
4937	5	208	over	IN	over	
4938	6	208	much	JJ	much	
4939	7	208	smaller	JJR	small	
4940	8	208	distances	NNS	distance	
4941	9	208	and	CC	and	
4942	10	208	times	NNS	time	
4943	11	208	–	PDT	–	
4944	12	208	the	DT	the	
4945	13	208	old	JJ	old	
4946	14	208	record	NN	record	
4947	15	208	was	VBD	be	
4948	16	208	just	RB	just	
4949	17	208	under	IN	under	
4950	18	208	a	DT	a	
4951	19	208	centimetre	NN	centimetre	
4952	20	208	for	IN	for	
4953	21	208	a	DT	a	
4954	22	208	quarter	NN	quarter	
4955	23	208	of	IN	of	
4956	24	208	a	DT	a	
4957	25	208	second	JJ	second	ORDINAL
4958	26	208	.	.	.	
4959	1	209	Kasevich	NNP	kasevich	ORG
4960	2	209	’s	NNP	’s	ORG
4961	3	209	work	NN	work	
4962	4	209	pushes	VBZ	push	
4963	5	209	it	PRP	it	
4964	6	209	into	IN	into	
4965	7	209	human	JJ	human	
4966	8	209	scales	NNS	scale	
4967	9	209	.	.	.	
4968	1	210	“	NFP	"	
4969	1	211	Our	PRP$	our	
4970	2	211	work	NN	work	
4971	3	211	really	RB	really	
4972	4	211	is	VBZ	be	
4973	5	211	definitive	JJ	definitive	
4974	6	211	for	IN	for	
4975	7	211	large	JJ	large	
4976	8	211	separations	NNS	separation	
4977	9	211	,	,	,	
4978	10	211	”	NFP	"	
4979	11	211	he	PRP	he	
4980	12	211	says	VBZ	say	
4981	13	211	.	.	.	
4982	1	212	“	NFP	"	
4983	2	212	Nobody	NN	nobody	
4984	3	212	else	RB	else	
4985	4	212	has	VBZ	have	
4986	5	212	done	VBN	do	
4987	6	212	that	DT	that	
4988	7	212	.	.	.	
4989	1	213	”	NFP	"	
4990	1	214	Pulling	VBG	pull	
4991	2	214	it	PRP	it	
4992	3	214	off	RP	off	
4993	4	214	involved	JJ	involved	
4994	5	214	cooling	VBG	cool	
4995	6	214	the	DT	the	
4996	7	214	chamber	NN	chamber	
4997	8	214	to	IN	to	
4998	9	214	a	DT	a	
4999	10	214	fraction	NN	fraction	
5000	11	214	above	IN	above	
5001	12	214	absolute	JJ	absolute	
5002	13	214	zero	CD	zero	CARDINAL
5003	14	214	,	,	,	
5004	15	214	and	CC	and	
5005	16	214	minutely	RB	minutely	
5006	17	214	adjusting	VBG	adjust	
5007	18	214	the	DT	the	
5008	19	214	BEC	NNP	bec	ORG
5009	20	214	’s	NNP	’s	
5010	21	214	trajectory	NN	trajectory	
5011	22	214	to	TO	to	
5012	23	214	account	VB	account	
5013	24	214	for	IN	for	
5014	25	214	Earth	NNP	earth	LOC
5015	26	214	’s	NNP	’s	
5016	27	214	rotation	NN	rotation	
5017	28	214	during	IN	during	
5018	29	214	the	DT	the	
5019	30	214	experiment	NN	experiment	
5020	31	214	.	.	.	
5021	1	215	“	NFP	"	
5022	1	216	They’ve	NFP	they’ve	
5023	2	216	explored	VBD	explore	
5024	3	216	the	DT	the	
5025	4	216	unknown	JJ	unknown	
5026	5	216	,	,	,	
5027	6	216	”	''	"	
5028	7	216	says	VBZ	say	
5029	8	216	Klaus	NNP	klaus	PERSON
5030	9	216	Hornberger	NNP	hornberger	PERSON
5031	10	216	of	IN	of	
5032	11	216	the	DT	the	ORG
5033	12	216	University	NNP	university	ORG
5034	13	216	of	IN	of	ORG
5035	14	216	Duisburg	NNP	duisburg	ORG
5036	15	216	-	HYPH	-	ORG
5037	16	216	Essen	NNP	essen	ORG
5038	17	216	,	,	,	
5039	18	216	Germany	NNP	germany	GPE
5040	19	216	.	.	.	
5041	1	217	But	CC	but	
5042	2	217	it	PRP	it	
5043	3	217	may	MD	may	
5044	4	217	be	VB	be	
5045	5	217	less	JJR	less	
5046	6	217	of	IN	of	
5047	7	217	a	DT	a	
5048	8	217	breakthrough	NN	breakthrough	
5049	9	217	than	IN	than	
5050	10	217	it	PRP	it	
5051	11	217	seems	VBZ	seem	
5052	12	217	.	.	.	
5053	1	218	In	IN	in	
5054	2	218	2013	CD	2013	DATE
